timesteps,reward
192840,-24.09999999999998
193176,-23.649999999999984
193184,-131.20000000000016
193368,-122.00000000000007
193392,-165.04999999999993
193536,7.650000000000004
193936,-127.50000000000023
193968,-74.15000000000009
194152,-29.699999999999957
194208,-69.54999999999997
194440,-121.05000000000021
194496,-92.7500000000003
194560,-45.64999999999998
194752,-26.699999999999985
194808,-6.500000000000011
194992,-97.00000000000017
194992,-77.05000000000007
195232,-48.700000000000024
195432,8.65
195520,-47.50000000000001
195592,-23.099999999999987
196376,-183.69999999999996
196496,-158.2500000000001
196688,-161.55000000000015
196728,-70.85000000000012
196832,-163.60000000000002
196928,-166.5
196984,-9.399999999999991
197120,-131.80000000000007
197192,-108.70000000000016
197624,-45.90000000000003
197792,-84.7
197976,-34.64999999999999
198008,-36.55000000000002
198224,-100.75000000000007
198288,-166.55
198416,-70.85000000000001
198576,-21.950000000000003
198768,-189.3999999999996
199312,-48.150000000000006
199520,-72.0500000000001
199552,-43.4
199560,-265.5499999999994
199576,-240.59999999999988
199608,-130.3500000000001
199712,-125.70000000000023
200176,-146.95000000000024
200304,-50.25000000000003
200584,-36.35
200608,-83.45000000000002
200696,-86.35000000000005
200736,-62.000000000000036
200872,-73.05000000000013
201208,-100.40000000000018
201368,-22.24999999999999
201392,-29.799999999999986
201432,-16.199999999999996
201600,-72.8000000000001
202112,-176.3499999999995
202168,-66.7
202336,-139.05000000000007
202416,-39.89999999999999
202456,-41.64999999999999
202504,-84.65000000000009
202616,-33.10000000000005
203120,-19.749999999999993
203136,-27.300000000000026
203304,-147.65000000000012
203464,-57.750000000000036
203480,-65.20000000000003
203568,8.200000000000003
203640,-39.34999999999999
204144,-38.6
204328,-27.749999999999993
204352,-220.84999999999943
204352,-22.499999999999986
204424,-20.899999999999984
204440,-188.09999999999974
205080,-166.85000000000016
205376,-48.199999999999946
205376,-70.75000000000003
205400,-184.25000000000009
205440,-133.45000000000007
205736,-93.40000000000013
206264,-249.14999999999915
206360,-290.5999999999996
206376,-99.25000000000006
206400,-40.900000000000006
206464,-67.40000000000009
206760,-51.15000000000001
207184,-19.349999999999998
207312,-133.30000000000038
207336,-192.10000000000002
207488,-42.55
207560,-89.00000000000006
207784,-44.6
207976,-105.45000000000009
208208,-71.35000000000008
208296,-201.84999999999965
208360,-42.10000000000004
208584,-56.55000000000004
208824,-0.79999999999999
208912,-165.24999999999997
209424,-251.4499999999992
209576,-118.25000000000013
209720,-173.24999999999997
209960,-118.70000000000013
210232,-192.39999999999984
210336,-25.95000000000003
210424,-89.8000000000001
210520,-201.99999999999983
210744,-18.650000000000006
210848,-170.85000000000002
210872,-48.250000000000014
211016,-128.9500000000002
211360,-58.29999999999998
211544,-59.10000000000001
211632,-35.84999999999997
211688,-0.14999999999998792
212024,-94.60000000000025
212168,-221.19999999999996
212328,-40.549999999999976
212384,-59.000000000000036
212608,-57.85000000000003
212680,-191.1499999999999
212808,-203.99999999999977
212984,-134.59999999999997
213832,-49.050000000000004
213928,-183.8499999999998
213960,-194.1500000000001
213984,-145.99999999999991
214008,-55.35000000000002
214104,-220.25000000000026
214208,-89.15000000000016
214280,-194.05000000000007
214616,-25.749999999999968
214712,-21.149999999999977
214744,-20.549999999999986
214888,-42.09999999999998
215064,-22.749999999999982
215304,-67.50000000000003
215504,-114.50000000000016
215584,-154.09999999999985
215912,-41.90000000000001
216008,-80.25000000000017
216040,-64.80000000000004
216240,-61.200000000000024
216288,-24.049999999999997
216552,-273.34999999999974
216664,-122.25000000000017
216792,-18.55000000000001
216904,1.500000000000007
217184,-156.69999999999987
217208,-72.00000000000009
217584,-62.150000000000055
217640,-125.95000000000034
217688,-45.399999999999984
217816,-60.00000000000003
218208,-57.90000000000002
218224,-130.30000000000013
218472,-35.199999999999974
218504,-89.65000000000015
218544,11.75
218840,-190.49999999999963
218880,-56.94999999999999
219232,-40.34999999999999
219496,-58.79999999999997
219528,-58.050000000000026
219576,-168.74999999999974
219624,-28.849999999999973
219752,-255.20000000000013
220016,-21.299999999999983
220480,-245.94999999999985
220552,-68.60000000000005
220648,-63.05
220728,-69.00000000000003
220816,-228.64999999999998
221048,-57.90000000000005
221096,-136.50000000000003
221224,-15.550000000000026
221336,-24.400000000000006
221504,-83.10000000000015
221616,-185.34999999999985
221880,-41.59999999999999
222024,-95.20000000000007
222112,-62.80000000000007
222288,-25.799999999999972
222400,-42.0
222824,-172.5500000000001
222984,-175.45
223176,-64.35000000000002
223272,-252.7999999999998
223352,-30.750000000000007
223624,-104.10000000000018
223712,-203.45000000000007
223888,-113.40000000000025
223960,-26.299999999999958
224136,-20.949999999999996
224568,-65.0500000000001
224584,-191.89999999999984
224760,-219.8
224920,-87.55000000000005
225184,-67.10000000000008
225368,-24.199999999999978
225648,-191.84999999999968
225896,-122.20000000000017
226072,-150.2000000000002
226216,-89.44999999999999
226392,-47.55000000000005
226504,-183.34999999999982
226696,-153.35000000000008
226856,-52.14999999999999
226920,-42.50000000000004
227120,-206.20000000000013
227248,-144.25000000000023
227512,-81.10000000000004
227688,-82.15000000000016
227800,-39.299999999999976
227944,-46.250000000000036
227992,-64.80000000000004
228072,10.450000000000003
228456,-121.20000000000024
228584,-37.40000000000001
228776,-20.79999999999997
228848,-146.70000000000013
229056,-152.15000000000023
229448,-174.19999999999987
229544,-95.45000000000009
229672,-149.75000000000014
229752,-75.90000000000009
230144,-110.45000000000012
230184,-123.35000000000012
230328,-22.84999999999998
230712,-227.39999999999975
230928,-24.74999999999998
230992,-182.54999999999976
231048,-103.5500000000002
231160,-92.65000000000012
231208,-59.95000000000001
231624,-66.35000000000002
231664,6.600000000000003
231688,-192.2499999999997
231736,-54.50000000000002
232072,-31.799999999999983
232472,-21.89999999999997
232528,-149.85000000000016
232592,-175.3999999999999
232760,-130.30000000000013
232856,-20.999999999999996
232920,-92.40000000000009
233256,-32.69999999999998
233312,-21.449999999999985
233600,-197.89999999999995
233672,-102.10000000000035
233704,-21.39999999999999
234040,-20.299999999999983
234096,-32.099999999999994
234360,-163.94999999999993
234528,-100.80000000000015
234624,-66.30000000000003
234792,-127.8000000000001
234824,-27.8
235000,-152.55000000000007
235272,-93.55000000000021
235408,-26.29999999999999
236024,-68.14999999999999
236032,-135.75000000000026
236088,-103.80000000000003
236128,-137.8
236192,-24.44999999999999
236296,-240.85000000000022
236424,-124.30000000000014
236816,-49.199999999999974
236872,-27.799999999999972
237208,-221.99999999999943
237336,-34.65000000000008
237632,-75.10000000000011
237896,-32.14999999999997
237960,-234.85000000000002
238024,-185.3
238232,-202.09999999999974
238360,-65.35000000000007
238360,3.5
238504,-76.69999999999999
238608,-9.800000000000015
238752,4.650000000000011
238752,-201.39999999999966
239056,10.000000000000002
239288,-20.249999999999996
239568,-218.09999999999985
239624,-117.05000000000007
239776,-36.34999999999999
239832,-160.15000000000023
239960,-131.7000000000003
240048,-86.90000000000016
240136,7.750000000000005
240312,-61.15000000000002
240352,-31.29999999999997
240656,-53.95000000000001
240744,-31.199999999999992
240920,-118.65000000000015
241344,-77.95000000000006
241376,-115.30000000000013
241376,-38.94999999999999
241408,-82.04999999999998
241408,-10.100000000000005
241432,-54.09999999999999
242256,-142.25000000000006
242400,-60.34999999999995
242456,-22.85000000000001
242616,-74.00000000000006
242672,-139.05000000000024
242856,-315.69999999999953
243008,-159.00000000000017
243240,-42.14999999999996
243280,-124.05000000000022
243552,-111.65000000000018
243864,-95.7000000000001
243880,-74.05000000000005
244216,-111.25
244264,-49.500000000000014
244336,-21.999999999999982
244576,-70.3000000000001
244608,-153.70000000000013
244664,-21.999999999999982
244832,5.900000000000004
244944,-126.10000000000014
245360,-19.999999999999982
245360,-74.5000000000001
245392,-22.59999999999998
245800,-218.94999999999982
245816,-130.20000000000024
246024,-70.30000000000004
246032,15.999999999999996
246144,-21.749999999999982
246264,-127.5500000000001
246416,-57.70000000000004
246544,-111.45000000000033
246648,12.7
246840,-77.00000000000009
246928,-22.5
246960,-156.99999999999991
247296,11.65
247632,-123.35000000000016
247632,-118.80000000000013
247712,-35.199999999999974
247712,-122.60000000000021
247960,-131.8500000000002
248248,-69.60000000000007
248496,-34.04999999999999
248720,-36.05000000000002
248776,-171.14999999999975
248896,-129.6500000000001
249312,-107.70000000000016
249520,-38.249999999999986
249568,-240.9000000000001
249568,-140.15000000000006
249896,-180.90000000000003
249920,-55.00000000000002
250016,-99.1000000000002
250072,-61.95
250096,-22.04999999999999
250704,-28.749999999999975
250816,-91.25000000000011
250864,-102.00000000000023
250864,-76.9
251040,-42.84999999999999
251120,-42.15000000000004
251168,-121.0000000000001
251192,-88.35000000000012
251648,-22.399999999999995
251728,-34.04999999999997
251952,-39.99999999999997
252112,-141.1999999999999
252160,-77.40000000000008
252416,-93.60000000000012
252592,-85.80000000000024
252640,-109.85000000000024
252944,-58.25000000000002
252976,-66.75000000000007
253376,-22.09999999999998
253408,-65.55000000000008
253424,-21.99999999999999
253664,-284.49999999999983
253712,-108.35000000000012
254000,-29.949999999999932
254096,-201.69999999999973
254288,-32.75000000000003
254880,-148.3000000000001
254976,-174.6
255008,-87.60000000000016
255080,19.349999999999998
255296,-72.75000000000007
255360,-211.04999999999976
255600,-176.95000000000013
255760,-21.89999999999999
255792,-34.199999999999974
256032,-154.85000000000002
256224,-218.19999999999993
256408,-39.75000000000004
256576,-27.050000000000004
256680,-134.8499999999999
257192,-18.999999999999986
257200,-111.70000000000024
257232,-217.94999999999965
257696,-150.8000000000001
257968,-72.70000000000002
257968,-149.6000000000001
258160,-124.50000000000021
258528,-81.40000000000009
258616,-133.7500000000002
258752,-22.699999999999974
258800,-113.55000000000015
259128,-187.24999999999972
259184,-60.99999999999998
259296,-128.9500000000001
259456,-123.00000000000011
259824,-31.599999999999955
259824,-87.80000000000004
259968,-22.699999999999974
260216,-138.20000000000007
260320,-98.80000000000007
260424,-93.35000000000007
260688,-253.34999999999974
261264,-66.50000000000001
261344,-44.05000000000002
261392,-249.74999999999986
261448,-59.600000000000016
261712,-48.549999999999976
261760,-160.00000000000006
261760,-191.2499999999995
262032,-24.20000000000004
262152,-194.84999999999997
262368,-48.34999999999998
262784,-44.50000000000001
262816,-28.24999999999999
263048,-168.40000000000003
263056,-87.20000000000006
263176,-35.049999999999955
263312,-119.40000000000015
263328,-121.50000000000024
263392,-62.24999999999999
264072,-42.950000000000024
264384,-133.00000000000017
264656,-123.85000000000026
264688,-51.05000000000004
264752,-149.80000000000007
265112,-169.24999999999986
265128,-12.800000000000011
265248,-270.09999999999957
265264,-208.24999999999977
265368,-73.35000000000014
265440,-32.649999999999984
265504,-3.349999999999998
265896,-11.95000000000001
265984,-42.80000000000002
266288,-56.950000000000024
266288,-26.749999999999986
266464,-73.85000000000005
266544,-82.69999999999999
266688,-166.95
266768,-21.449999999999974
267064,-216.64999999999995
267072,-26.049999999999983
267312,-43.64999999999999
267320,8.3
267328,-19.599999999999994
267744,-17.850000000000016
267832,-217.7499999999995
267984,-58.000000000000064
268352,-47.14999999999999
268400,-166.70000000000002
268912,-106.40000000000009
268920,-124.35000000000021
269008,-196.04999999999998
269344,-121.60000000000012
269376,-49.550000000000004
269768,-152.0999999999999
269920,-143.10000000000002
269936,-74.35000000000001
270000,-125.50000000000023
270216,-95.50000000000003
270304,-84.95000000000022
270368,-65.74999999999997
270960,-62.700000000000045
271216,-113.95000000000005
271312,-133.85000000000016
271328,-75.50000000000004
271368,-134.50000000000023
271600,-112.85000000000012
271744,-24.599999999999984
271968,-141.3500000000002
272152,-245.39999999999984
272224,7.350000000000001
272392,-60.04999999999999
272512,-70.20000000000007
272608,-78.85000000000014
272928,-106.45000000000017
272936,-18.899999999999995
272992,-98.45000000000009
273176,-30.549999999999976
273536,-125.00000000000021
273536,-36.349999999999966
273960,-59.35000000000005
274160,-108.2500000000002
274200,-65.15000000000003
274208,-133.3500000000003
274320,-23.04999999999998
274712,-28.500000000000057
274744,-25.549999999999986
274864,-133.90000000000015
274928,-214.1500000000001
275224,-34.14999999999999
275232,-46.29999999999999
275456,-77.00000000000006
275616,-73.99999999999997
275768,-53.80000000000007
275856,0.7999999999999972
276008,-34.799999999999976
276256,-52.79999999999999
276440,-61.35000000000007
